GeoFips,GeoName,LineCode,Description,2019
13261,"Sumter, GA",2,Population (persons) 1/,29401
13261,"Sumter, GA",3,Per capita personal income (dollars) 2/,37011
13263,"Talbot, GA",1,Personal income (thousands of dollars),216784
13263,"Talbot, GA",2,Population (persons) 1/,6188
13263,"Talbot, GA",3,Per capita personal income (dollars) 2/,35033
13265,"Taliaferro, GA",1,Personal income (thousands of dollars),57194
13265,"Taliaferro, GA",2,Population (persons) 1/,1549
13265,"Taliaferro, GA",3,Per capita personal income (dollars) 2/,36923
13267,"Tattnall, GA",1,Personal income (thousands of dollars),720580
13267,"Tattnall, GA",2,Population (persons) 1/,25317
13267,"Tattnall, GA",3,Per capita personal income (dollars) 2/,28462
13269,"Taylor, GA",1,Personal income (thousands of dollars),258896
13269,"Taylor, GA",2,Population (persons) 1/,8051
13269,"Taylor, GA",3,Per capita personal income (dollars) 2/,32157
13271,"Telfair, GA",1,Personal income (thousands of dollars),329329
13271,"Telfair, GA",2,Population (persons) 1/,15813
13271,"Telfair, GA",3,Per capita personal income (dollars) 2/,20826
13273,"Terrell, GA",1,Personal income (thousands of dollars),354862
13273,"Terrell, GA",2,Population (persons) 1/,8573
13273,"Terrell, GA",3,Per capita personal income (dollars) 2/,41393
13275,"Thomas, GA",1,Personal income (thousands of dollars),2020103
13275,"Thomas, GA",2,Population (persons) 1/,44427
13275,"Thomas, GA",3,Per capita personal income (dollars) 2/,45470
13277,"Tift, GA",1,Personal income (thousands of dollars),1558862
13277,"Tift, GA",2,Population (persons) 1/,40653
13277,"Tift, GA",3,Per capita personal income (dollars) 2/,38346
13279,"Toombs, GA",1,Personal income (thousands of dollars),964023
13279,"Toombs, GA",2,Population (persons) 1/,26844
13279,"Toombs, GA",3,Per capita personal income (dollars) 2/,35912
13281,"Towns, GA",1,Personal income (thousands of dollars),481615
13281,"Towns, GA",2,Population (persons) 1/,12009
13281,"Towns, GA",3,Per capita personal income (dollars) 2/,40105
13283,"Treutlen, GA",1,Personal income (thousands of dollars),198568
13283,"Treutlen, GA",2,Population (persons) 1/,6860
13283,"Treutlen, GA",3,Per capita personal income (dollars) 2/,28946
13285,"Troup, GA",1,Personal income (thousands of dollars),2624492
13285,"Troup, GA",2,Population (persons) 1/,70059
13285,"Troup, GA",3,Per capita personal income (dollars) 2/,37461
13287,"Turner, GA",1,Personal income (thousands of dollars),286326
13287,"Turner, GA",2,Population (persons) 1/,7929
13287,"Turner, GA",3,Per capita personal income (dollars) 2/,36111
13289,"Twiggs, GA",1,Personal income (thousands of dollars),334012
13289,"Twiggs, GA",2,Population (persons) 1/,8164
13289,"Twiggs, GA",3,Per capita personal income (dollars) 2/,40913
13291,"Union, GA",1,Personal income (thousands of dollars),942258
13291,"Union, GA",2,Population (persons) 1/,24606
13291,"Union, GA",3,Per capita personal income (dollars) 2/,38294
13293,"Upson, GA",1,Personal income (thousands of dollars),966300
13293,"Upson, GA",2,Population (persons) 1/,26402
13293,"Upson, GA",3,Per capita personal income (dollars) 2/,36600
13295,"Walker, GA",1,Personal income (thousands of dollars),2364002
13295,"Walker, GA",2,Population (persons) 1/,69769
13295,"Walker, GA",3,Per capita personal income (dollars) 2/,33883
13297,"Walton, GA",1,Personal income (thousands of dollars),4038104
13297,"Walton, GA",2,Population (persons) 1/,94818
13297,"Walton, GA",3,Per capita personal income (dollars) 2/,42588
13299,"Ware, GA",1,Personal income (thousands of dollars),1208334
13299,"Ware, GA",2,Population (persons) 1/,35816
13299,"Ware, GA",3,Per capita personal income (dollars) 2/,33737
13301,"Warren, GA",1,Personal income (thousands of dollars),187996
13301,"Warren, GA",2,Population (persons) 1/,5220
13301,"Warren, GA",3,Per capita personal income (dollars) 2/,36015
13303,"Washington, GA",1,Personal income (thousands of dollars),730412
13303,"Washington, GA",2,Population (persons) 1/,20352
13303,"Washington, GA",3,Per capita personal income (dollars) 2/,35889
13305,"Wayne, GA",1,Personal income (thousands of dollars),958349
13305,"Wayne, GA",2,Population (persons) 1/,30017
13305,"Wayne, GA",3,Per capita personal income (dollars) 2/,31927
13307,"Webster, GA",1,Personal income (thousands of dollars),86163
13307,"Webster, GA",2,Population (persons) 1/,2573
13307,"Webster, GA",3,Per capita personal income (dollars) 2/,33487
13309,"Wheeler, GA",1,Personal income (thousands of dollars),149093
13309,"Wheeler, GA",2,Population (persons) 1/,7870
13309,"Wheeler, GA",3,Per capita personal income (dollars) 2/,18944
13311,"White, GA",1,Personal income (thousands of dollars),1126546
13311,"White, GA",2,Population (persons) 1/,30601
13311,"White, GA",3,Per capita personal income (dollars) 2/,36814
13313,"Whitfield, GA",1,Personal income (thousands of dollars),4235455
13313,"Whitfield, GA",2,Population (persons) 1/,104265
13313,"Whitfield, GA",3,Per capita personal income (dollars) 2/,40622
13315,"Wilcox, GA",1,Personal income (thousands of dollars),246337
13315,"Wilcox, GA",2,Population (persons) 1/,8607
13315,"Wilcox, GA",3,Per capita personal income (dollars) 2/,28621
13317,"Wilkes, GA",1,Personal income (thousands of dollars),403825
13317,"Wilkes, GA",2,Population (persons) 1/,9769
13317,"Wilkes, GA",3,Per capita personal income (dollars) 2/,41337
13319,"Wilkinson, GA",1,Personal income (thousands of dollars),332501
13319,"Wilkinson, GA",2,Population (persons) 1/,8936
13319,"Wilkinson, GA",3,Per capita personal income (dollars) 2/,37209
13321,"Worth, GA",1,Personal income (thousands of dollars),731703
13321,"Worth, GA",2,Population (persons) 1/,20185
13321,"Worth, GA",3,Per capita personal income (dollars) 2/,36250
15001,"Hawaii, HI",1,Personal income (thousands of dollars),8602392
15001,"Hawaii, HI",2,Population (persons) 1/,202165
15001,"Hawaii, HI",3,Per capita personal income (dollars) 2/,42551
15003,"Honolulu, HI",1,Personal income (thousands of dollars),57756093
15003,"Honolulu, HI",2,Population (persons) 1/,973491
15003,"Honolulu, HI",3,Per capita personal income (dollars) 2/,59329
15007,"Kauai, HI",1,Personal income (thousands of dollars),3679314
15007,"Kauai, HI",2,Population (persons) 1/,72190
15007,"Kauai, HI",3,Per capita personal income (dollars) 2/,50967
15901,"Maui + Kalawao, HI*",1,Personal income (thousands of dollars),8478321
15901,"Maui + Kalawao, HI*",2,Population (persons) 1/,167769
15901,"Maui + Kalawao, HI*",3,Per capita personal income (dollars) 2/,50536
16001,"Ada, ID",1,Personal income (thousands of dollars),26265476
16001,"Ada, ID",2,Population (persons) 1/,481880
16001,"Ada, ID",3,Per capita personal income (dollars) 2/,54506
16003,"Adams, ID",1,Personal income (thousands of dollars),166993
16003,"Adams, ID",2,Population (persons) 1/,4265
16003,"Adams, ID",3,Per capita personal income (dollars) 2/,39154
16005,"Bannock, ID",1,Personal income (thousands of dollars),3389526
16005,"Bannock, ID",2,Population (persons) 1/,87822
16005,"Bannock, ID",3,Per capita personal income (dollars) 2/,38595
16007,"Bear Lake, ID",1,Personal income (thousands of dollars),258205
16007,"Bear Lake, ID",2,Population (persons) 1/,6131
16007,"Bear Lake, ID",3,Per capita personal income (dollars) 2/,42115
16009,"Benewah, ID",1,Personal income (thousands of dollars),366619
16009,"Benewah, ID",2,Population (persons) 1/,9303
16009,"Benewah, ID",3,Per capita personal income (dollars) 2/,39409
16011,"Bingham, ID",1,Personal income (thousands of dollars),1765997
16011,"Bingham, ID",2,Population (persons) 1/,46772
16011,"Bingham, ID",3,Per capita personal income (dollars) 2/,37758
16013,"Blaine, ID",1,Personal income (thousands of dollars),2681876
16013,"Blaine, ID",2,Population (persons) 1/,23012
16013,"Blaine, ID",3,Per capita personal income (dollars) 2/,116542
16015,"Boise, ID",1,Personal income (thousands of dollars),338417
16015,"Boise, ID",2,Population (persons) 1/,7903
16015,"Boise, ID",3,Per capita personal income (dollars) 2/,42821
16017,"Bonner, ID",1,Personal income (thousands of dollars),1931194
16017,"Bonner, ID",2,Population (persons) 1/,45774
16017,"Bonner, ID",3,Per capita personal income (dollars) 2/,42190
16019,"Bonneville, ID",1,Personal income (thousands of dollars),6308005
16019,"Bonneville, ID",2,Population (persons) 1/,119286
16019,"Bonneville, ID",3,Per capita personal income (dollars) 2/,52881
16021,"Boundary, ID",1,Personal income (thousands of dollars),458917
16021,"Boundary, ID",2,Population (persons) 1/,12340
16021,"Boundary, ID",3,Per capita personal income (dollars) 2/,37189
16023,"Butte, ID",1,Personal income (thousands of dollars),114365
16023,"Butte, ID",2,Population (persons) 1/,2620
16023,"Butte, ID",3,Per capita personal income (dollars) 2/,43651
16025,"Camas, ID",1,Personal income (thousands of dollars),56230
16025,"Camas, ID",2,Population (persons) 1/,1091
16025,"Camas, ID",3,Per capita personal income (dollars) 2/,51540
16027,"Canyon, ID",1,Personal income (thousands of dollars),7976588
16027,"Canyon, ID",2,Population (persons) 1/,230270
16027,"Canyon, ID",3,Per capita personal income (dollars) 2/,34640
16029,"Caribou, ID",1,Personal income (thousands of dollars),296319
16029,"Caribou, ID",2,Population (persons) 1/,7149
16029,"Caribou, ID",3,Per capita personal income (dollars) 2/,41449
16031,"Cassia, ID",1,Personal income (thousands of dollars),1107030
16031,"Cassia, ID",2,Population (persons) 1/,24052
16031,"Cassia, ID",3,Per capita personal income (dollars) 2/,46027
16033,"Clark, ID",1,Personal income (thousands of dollars),34727
16033,"Clark, ID",2,Population (persons) 1/,838
16033,"Clark, ID",3,Per capita personal income (dollars) 2/,41440
16035,"Clearwater, ID",1,Personal income (thousands of dollars),313030
16035,"Clearwater, ID",2,Population (persons) 1/,8761
16035,"Clearwater, ID",3,Per capita personal income (dollars) 2/,35730
16037,"Custer, ID",1,Personal income (thousands of dollars),186723
16037,"Custer, ID",2,Population (persons) 1/,4273
16037,"Custer, ID",3,Per capita personal income (dollars) 2/,43698
16039,"Elmore, ID",1,Personal income (thousands of dollars),1082309
16039,"Elmore, ID",2,Population (persons) 1/,27373
16039,"Elmore, ID",3,Per capita personal income (dollars) 2/,39539
16041,"Franklin, ID",1,Personal income (thousands of dollars),508389
16041,"Franklin, ID",2,Population (persons) 1/,13898
16041,"Franklin, ID",3,Per capita personal income (dollars) 2/,36580
16043,"Fremont (includes Yellowstone Park), ID",1,Personal income (thousands of dollars),488710
16043,"Fremont (includes Yellowstone Park), ID",2,Population (persons) 1/,13105
16043,"Fremont (includes Yellowstone Park), ID",3,Per capita personal income (dollars) 2/,37292
16045,"Gem, ID",1,Personal income (thousands of dollars),720830
16045,"Gem, ID",2,Population (persons) 1/,18174
16045,"Gem, ID",3,Per capita personal income (dollars) 2/,39663
16047,"Gooding, ID",1,Personal income (thousands of dollars),910817
16047,"Gooding, ID",2,Population (persons) 1/,15290
16047,"Gooding, ID",3,Per capita personal income (dollars) 2/,59569
16049,"Idaho, ID",1,Personal income (thousands of dollars),587511
16049,"Idaho, ID",2,Population (persons) 1/,16623
16049,"Idaho, ID",3,Per capita personal income (dollars) 2/,35343
16051,"Jefferson, ID",1,Personal income (thousands of dollars),1104750
16051,"Jefferson, ID",2,Population (persons) 1/,29918
16051,"Jefferson, ID",3,Per capita personal income (dollars) 2/,36926
16053,"Jerome, ID",1,Personal income (thousands of dollars),930531
16053,"Jerome, ID",2,Population (persons) 1/,24486
16053,"Jerome, ID",3,Per capita personal income (dollars) 2/,38003
16055,"Kootenai, ID",1,Personal income (thousands of dollars),7746478
16055,"Kootenai, ID",2,Population (persons) 1/,165656
16055,"Kootenai, ID",3,Per capita personal income (dollars) 2/,46762
16057,"Latah, ID",1,Personal income (thousands of dollars),1673085
16057,"Latah, ID",2,Population (persons) 1/,40372
16057,"Latah, ID",3,Per capita personal income (dollars) 2/,41442
16059,"Lemhi, ID",1,Personal income (thousands of dollars),348171
16059,"Lemhi, ID",2,Population (persons) 1/,8067
16059,"Lemhi, ID",3,Per capita personal income (dollars) 2/,43160
16061,"Lewis, ID",1,Personal income (thousands of dollars),187490
16061,"Lewis, ID",2,Population (persons) 1/,3845
16061,"Lewis, ID",3,Per capita personal income (dollars) 2/,48762
16063,"Lincoln, ID",1,Personal income (thousands of dollars),214691
16063,"Lincoln, ID",2,Population (persons) 1/,5325
16063,"Lincoln, ID",3,Per capita personal income (dollars) 2/,40318
16065,"Madison, ID",1,Personal income (thousands of dollars),1143272
16065,"Madison, ID",2,Population (persons) 1/,40205
16065,"Madison, ID",3,Per capita personal income (dollars) 2/,28436
16067,"Minidoka, ID",1,Personal income (thousands of dollars),856028
16067,"Minidoka, ID",2,Population (persons) 1/,20910
16067,"Minidoka, ID",3,Per capita personal income (dollars) 2/,40939
16069,"Nez Perce, ID",1,Personal income (thousands of dollars),1880036
16069,"Nez Perce, ID",2,Population (persons) 1/,40601
16069,"Nez Perce, ID",3,Per capita personal income (dollars) 2/,46305
16071,"Oneida, ID",1,Personal income (thousands of dollars),172795
16071,"Oneida, ID",2,Population (persons) 1/,4500
16071,"Oneida, ID",3,Per capita personal income (dollars) 2/,38399
16073,"Owyhee, ID",1,Personal income (thousands of dollars),456433
16073,"Owyhee, ID",2,Population (persons) 1/,11823
16073,"Owyhee, ID",3,Per capita personal income (dollars) 2/,38606
16075,"Payette, ID",1,Personal income (thousands of dollars),992670
16075,"Payette, ID",2,Population (persons) 1/,24051
16075,"Payette, ID",3,Per capita personal income (dollars) 2/,41274
16077,"Power, ID",1,Personal income (thousands of dollars),323928
16077,"Power, ID",2,Population (persons) 1/,7636
16077,"Power, ID",3,Per capita personal income (dollars) 2/,42421
16079,"Shoshone, ID",1,Personal income (thousands of dollars),464055
16079,"Shoshone, ID",2,Population (persons) 1/,12868
16079,"Shoshone, ID",3,Per capita personal income (dollars) 2/,36063
16081,"Teton, ID",1,Personal income (thousands of dollars),499055
16081,"Teton, ID",2,Population (persons) 1/,12096
16081,"Teton, ID",3,Per capita personal income (dollars) 2/,41258
16083,"Twin Falls, ID",1,Personal income (thousands of dollars),3580190
16083,"Twin Falls, ID",2,Population (persons) 1/,87127
16083,"Twin Falls, ID",3,Per capita personal income (dollars) 2/,41092
16085,"Valley, ID",1,Personal income (thousands of dollars),575913
16085,"Valley, ID",2,Population (persons) 1/,11443
16085,"Valley, ID",3,Per capita personal income (dollars) 2/,50329
16087,"Washington, ID",1,Personal income (thousands of dollars),369750
16087,"Washington, ID",2,Population (persons) 1/,10126
16087,"Washington, ID",3,Per capita personal income (dollars) 2/,36515
17001,"Adams, IL",1,Personal income (thousands of dollars),3112683
17001,"Adams, IL",2,Population (persons) 1/,65402
17001,"Adams, IL",3,Per capita personal income (dollars) 2/,47593
17003,"Alexander, IL",1,Personal income (thousands of dollars),217509
17003,"Alexander, IL",2,Population (persons) 1/,5791
17003,"Alexander, IL",3,Per capita personal income (dollars) 2/,37560
17005,"Bond, IL",1,Personal income (thousands of dollars),625536
17005,"Bond, IL",2,Population (persons) 1/,16458
17005,"Bond, IL",3,Per capita personal income (dollars) 2/,38008
17007,"Boone, IL",1,Personal income (thousands of dollars),2560781
17007,"Boone, IL",2,Population (persons) 1/,53281
